am_sid,name,rank,id
Fis-30096,Euteleosteomorpha,cohort,1489388
Fis-30096,Neoteleostei,clade,123365
Fis-30096,Eurypterygia,clade,123366
Fis-30096,Ctenosquamata,clade,123367
Fis-30096,Acanthomorphata,clade,123368
Fis-30096,Euacanthomorphacea,clade,123369
Fis-30096,Percomorphaceae,clade,1489872
Fis-30096,Ovalentaria,clade,1489908
Fis-30096,Atherinomorphae,superorder,1489913
Fis-30096,Beloniformes,order,76071
Fis-30096,Belonoidei,suborder,123731
Fis-30096,Hemiramphidae,family,88694
Fis-30096,Hemiramphus,genus,88695
Fis-30096,Hemiramphus saltator,species,880959
Fis-25893,cellular organisms,no rank,131567
Fis-25893,Eukaryota,superkingdom,2759
Fis-25893,Opisthokonta,clade,33154
Fis-25893,Metazoa,kingdom,33208
Fis-25893,Eumetazoa,clade,6072
Fis-25893,Bilateria,clade,33213
Fis-25893,Deuterostomia,clade,33511
Fis-25893,Chordata,phylum,7711
Fis-25893,Craniata,subphylum,89593
Fis-25893,Vertebrata,clade,7742
Fis-25893,Gnathostomata,clade,7776
Fis-25893,Chondrichthyes,class,7777
Fis-25893,Elasmobranchii,subclass,7778
Fis-25893,Selachii,infraclass,119203
Fis-25893,Galeomorphii,clade,119197
Fis-25893,Galeoidea,superorder,119195
Fis-25893,Orectolobiformes,order,30503
Fis-25893,Hemiscylliidae,family,40580
Fis-25893,Hemiscyllium,genus,170819
Fis-25893,Hemiscyllium freycineti,species,2492912
Fis-160834,cellular organisms,no rank,131567
Fis-160834,Eukaryota,superkingdom,2759
Fis-160834,Opisthokonta,clade,33154
Fis-160834,Metazoa,kingdom,33208
Fis-160834,Eumetazoa,clade,6072
Fis-160834,Bilateria,clade,33213
Fis-160834,Deuterostomia,clade,33511
Fis-160834,Chordata,phylum,7711
Fis-160834,Craniata,subphylum,89593
Fis-160834,Vertebrata,clade,7742
Fis-160834,Gnathostomata,clade,7776
Fis-160834,Chondrichthyes,class,7777
Fis-160834,Elasmobranchii,subclass,7778
Fis-160834,Selachii,infraclass,119203
Fis-160834,Galeomorphii,clade,119197
Fis-160834,Galeoidea,superorder,119195
Fis-160834,Orectolobiformes,order,30503
Fis-160834,Hemiscylliidae,family,40580
Fis-160834,Hemiscyllium,genus,170819
Fis-160834,Hemiscyllium galei,species,2492913
Fis-25894,cellular organisms,no rank,131567
Fis-25894,Eukaryota,superkingdom,2759
Fis-25894,Opisthokonta,clade,33154
Fis-25894,Metazoa,kingdom,33208
Fis-25894,Eumetazoa,clade,6072
Fis-25894,Bilateria,clade,33213
Fis-25894,Deuterostomia,clade,33511
Fis-25894,Chordata,phylum,7711
Fis-25894,Craniata,subphylum,89593
Fis-25894,Vertebrata,clade,7742
Fis-25894,Gnathostomata,clade,7776
Fis-25894,Chondrichthyes,class,7777
Fis-25894,Elasmobranchii,subclass,7778
Fis-25894,Selachii,infraclass,119203
Fis-25894,Galeomorphii,clade,119197
Fis-25894,Galeoidea,superorder,119195
Fis-25894,Orectolobiformes,order,30503
Fis-25894,Hemiscylliidae,family,40580
Fis-25894,Hemiscyllium,genus,170819
Fis-25894,Hemiscyllium ocellatum,species,170820
Fis-31576,cellular organisms,no rank,131567
Fis-31576,Eukaryota,superkingdom,2759
Fis-31576,Opisthokonta,clade,33154
Fis-31576,Metazoa,kingdom,33208
Fis-31576,Eumetazoa,clade,6072
Fis-31576,Bilateria,clade,33213
Fis-31576,Deuterostomia,clade,33511
Fis-31576,Chordata,phylum,7711
Fis-31576,Craniata,subphylum,89593
Fis-31576,Vertebrata,clade,7742
Fis-31576,Gnathostomata,clade,7776
Fis-31576,Chondrichthyes,class,7777
Fis-31576,Elasmobranchii,subclass,7778
Fis-31576,Selachii,infraclass,119203
Fis-31576,Galeomorphii,clade,119197
Fis-31576,Galeoidea,superorder,119195
Fis-31576,Orectolobiformes,order,30503
Fis-31576,Hemiscylliidae,family,40580
Fis-31576,Hemiscyllium,genus,170819
Fis-31576,Hemiscyllium trispeculare,species,2492919
SLB-100478,cellular organisms,no rank,131567
SLB-100478,Eukaryota,superkingdom,2759
SLB-100478,Opisthokonta,clade,33154
SLB-100478,Metazoa,kingdom,33208
SLB-100478,Eumetazoa,clade,6072
SLB-100478,Bilateria,clade,33213
SLB-100478,Protostomia,clade,33317
SLB-100478,Ecdysozoa,clade,1206794
SLB-100478,Panarthropoda,clade,88770
SLB-100478,Arthropoda,phylum,6656
SLB-100478,Mandibulata,clade,197563
SLB-100478,Pancrustacea,clade,197562
SLB-100478,Crustacea,subphylum,6657
SLB-100478,Multicrustacea,superclass,2172821
SLB-100478,Malacostraca,class,6681
SLB-100478,Eumalacostraca,subclass,72041
SLB-100478,Hoplocarida,superorder,75389
SLB-100478,Stomatopoda,order,75390
SLB-100478,Unipeltata,no rank,77689
SLB-100478,Pseudosquilloidea,superfamily,116579
SLB-100478,Hemisquillidae,family,85302
SLB-100478,Hemisquilla,genus,85144
SLB-100478,Hemisquilla australiensis,species,639024
SLB-102174,cellular organisms,no rank,131567
SLB-102174,Eukaryota,superkingdom,2759
SLB-102174,Opisthokonta,clade,33154
SLB-102174,Metazoa,kingdom,33208
SLB-102174,Eumetazoa,clade,6072
SLB-102174,Bilateria,clade,33213
SLB-102174,Protostomia,clade,33317
SLB-102174,Ecdysozoa,clade,1206794
SLB-102174,Panarthropoda,clade,88770
SLB-102174,Arthropoda,phylum,6656
SLB-102174,Mandibulata,clade,197563
SLB-102174,Pancrustacea,clade,197562
SLB-102174,Crustacea,subphylum,6657
SLB-102174,Multicrustacea,superclass,2172821
SLB-102174,Malacostraca,class,6681
SLB-102174,Eumalacostraca,subclass,72041
SLB-102174,Hoplocarida,superorder,75389
SLB-102174,Stomatopoda,order,75390
SLB-102174,Unipeltata,no rank,77689
SLB-102174,Pseudosquilloidea,superfamily,116579
SLB-102174,Hemisquillidae,family,85302
SLB-102174,Hemisquilla,genus,85144
SLB-102174,Hemisquilla californiensis,species,870559
Fis-25700,cellular organisms,no rank,131567
Fis-25700,Eukaryota,superkingdom,2759
Fis-25700,Opisthokonta,clade,33154
Fis-25700,Metazoa,kingdom,33208
Fis-25700,Eumetazoa,clade,6072
Fis-25700,Bilateria,clade,33213
Fis-25700,Deuterostomia,clade,33511
Fis-25700,Chordata,phylum,7711
Fis-25700,Craniata,subphylum,89593
Fis-25700,Vertebrata,clade,7742
Fis-25700,Gnathostomata,clade,7776
Fis-25700,Teleostomi,clade,117570
Fis-25700,Euteleostomi,clade,117571
Fis-25700,Actinopterygii,superclass,7898
Fis-25700,Actinopteri,class,186623
Fis-25700,Neopterygii,subclass,41665
Fis-25700,Teleostei,infraclass,32443
Fis-25700,Osteoglossocephalai,clade,1489341
Fis-25700,Clupeocephala,no rank,186625
Fis-25700,Euteleosteomorpha,cohort,1489388
Fis-25700,Neoteleostei,clade,123365
Fis-25700,Eurypterygia,clade,123366
Fis-25700,Ctenosquamata,clade,123367
Fis-25700,Acanthomorphata,clade,123368
Fis-25700,Euacanthomorphacea,clade,123369
Fis-25700,Percomorphaceae,clade,1489872
Fis-25700,Eupercaria,clade,1489922
Fis-25700,Chaetodontiformes,order,1545895
Fis-25700,Chaetodontidae,family,30828
Fis-25700,Hemitaurichthys,genus,109913
Fis-25700,Hemitaurichthys polylepis,species,109914
Fis-31453,cellular organisms,no rank,131567
Fis-31453,Eukaryota,superkingdom,2759
Fis-31453,Opisthokonta,clade,33154
Fis-31453,Metazoa,kingdom,33208
Fis-31453,Eumetazoa,clade,6072
Fis-31453,Bilateria,clade,33213
Fis-31453,Deuterostomia,clade,33511
Fis-31453,Chordata,phylum,7711
Fis-31453,Craniata,subphylum,89593
Fis-31453,Vertebrata,clade,7742
Fis-31453,Gnathostomata,clade,7776
Fis-31453,Teleostomi,clade,117570
Fis-31453,Euteleostomi,clade,117571
Fis-31453,Actinopterygii,superclass,7898
Fis-31453,Actinopteri,class,186623
Fis-31453,Neopterygii,subclass,41665
Fis-31453,Teleostei,infraclass,32443
Fis-31453,Osteoglossocephalai,clade,1489341
Fis-31453,Clupeocephala,no rank,186625
Fis-31453,Euteleosteomorpha,cohort,1489388
Fis-31453,Neoteleostei,clade,123365
Fis-31453,Eurypterygia,clade,123366
Fis-31453,Ctenosquamata,clade,123367
Fis-31453,Acanthomorphata,clade,123368
Fis-31453,Euacanthomorphacea,clade,123369
Fis-31453,Percomorphaceae,clade,1489872
Fis-31453,Eupercaria,clade,1489922
Fis-31453,Chaetodontiformes,order,1545895
Fis-31453,Chaetodontidae,family,30828
Fis-31453,Hemitaurichthys,genus,109913
Fis-31453,Hemitaurichthys thompsoni,species,603446
Fis-26699,cellular organisms,no rank,131567
Fis-26699,Eukaryota,superkingdom,2759
Fis-26699,Opisthokonta,clade,33154
Fis-26699,Metazoa,kingdom,33208
Fis-26699,Eumetazoa,clade,6072
Fis-26699,Bilateria,clade,33213
Fis-26699,Deuterostomia,clade,33511
Fis-26699,Chordata,phylum,7711
Fis-26699,Craniata,subphylum,89593
Fis-26699,Vertebrata,clade,7742
Fis-26699,Gnathostomata,clade,7776
Fis-26699,Teleostomi,clade,117570
Fis-26699,Euteleostomi,clade,117571
Fis-26699,Actinopterygii,superclass,7898
Fis-26699,Actinopteri,class,186623
Fis-26699,Neopterygii,subclass,41665
Fis-26699,Teleostei,infraclass,32443
Fis-26699,Osteoglossocephalai,clade,1489341
Fis-26699,Clupeocephala,no rank,186625
Fis-26699,Euteleosteomorpha,cohort,1489388
Fis-26699,Neoteleostei,clade,123365
Fis-26699,Eurypterygia,clade,123366
Fis-26699,Ctenosquamata,clade,123367
Fis-26699,Acanthomorphata,clade,123368
Fis-26699,Euacanthomorphacea,clade,123369
Fis-26699,Percomorphaceae,clade,1489872
Fis-26699,Eupercaria,clade,1489922
Fis-26699,Chaetodontiformes,order,1545895
Fis-26699,Chaetodontidae,family,30828
Fis-26699,Hemitaurichthys,genus,109913
Fis-26699,Hemitaurichthys zoster,species,109924
W-Msc-419360,cellular organisms,no rank,131567
W-Msc-419360,Eukaryota,superkingdom,2759
W-Msc-419360,Opisthokonta,clade,33154
W-Msc-419360,Metazoa,kingdom,33208
W-Msc-419360,Eumetazoa,clade,6072
W-Msc-419360,Bilateria,clade,33213
W-Msc-419360,Protostomia,clade,33317
W-Msc-419360,Spiralia,clade,2697495
W-Msc-419360,Lophotrochozoa,clade,1206795
W-Msc-419360,Mollusca,phylum,6447
W-Msc-419360,Gastropoda,class,6448
W-Msc-419360,Vetigastropoda,subclass,216275
W-Msc-419360,Lepetellida,order,2315723
W-Msc-419360,Fissurelloidea,superfamily,216278
W-Msc-419360,Fissurellidae,family,54986
W-Msc-419360,Hemitoma,genus,702835
W-Msc-419360,Hemitoma octoradiata,species,702836
Fis-25901,cellular organisms,no rank,131567
Fis-25901,Eukaryota,superkingdom,2759
Fis-25901,Opisthokonta,clade,33154
Fis-25901,Metazoa,kingdom,33208
Fis-25901,Eumetazoa,clade,6072
Fis-25901,Bilateria,clade,33213
Fis-25901,Deuterostomia,clade,33511
Fis-25901,Chordata,phylum,7711
Fis-25901,Craniata,subphylum,89593
Fis-25901,Vertebrata,clade,7742
Fis-25901,Gnathostomata,clade,7776
Fis-25901,Chondrichthyes,class,7777
Fis-25901,Elasmobranchii,subclass,7778
Fis-25901,Selachii,infraclass,119203
Fis-25901,Galeomorphii,clade,119197
Fis-25901,Galeoidea,superorder,119195
Fis-25901,Carcharhiniformes,order,30483
Fis-25901,Triakidae,family,7839
Fis-25901,Hemitriakis,genus,30491
Fis-25901,Hemitriakis japanica,species,376633
Fis-31588,cellular organisms,no rank,131567
Fis-31588,Eukaryota,superkingdom,2759
Fis-31588,Opisthokonta,clade,33154
Fis-31588,Metazoa,kingdom,33208
Fis-31588,Eumetazoa,clade,6072
Fis-31588,Bilateria,clade,33213
Fis-31588,Deuterostomia,clade,33511
Fis-31588,Chordata,phylum,7711
Fis-31588,Craniata,subphylum,89593
Fis-31588,Vertebrata,clade,7742
Fis-31588,Gnathostomata,clade,7776
Fis-31588,Chondrichthyes,class,7777
Fis-31588,Elasmobranchii,subclass,7778
Fis-31588,Selachii,infraclass,119203
Fis-31588,Galeomorphii,clade,119197
Fis-31588,Galeoidea,superorder,119195
Fis-31588,Carcharhiniformes,order,30483
Fis-31588,Triakidae,family,7839
Fis-31588,Hemitriakis,genus,30491
Fis-31588,Hemitriakis leucoperiptera,species,1213686
Fis-150070,cellular organisms,no rank,131567
Fis-150070,Eukaryota,superkingdom,2759
Fis-150070,Opisthokonta,clade,33154
Fis-150070,Metazoa,kingdom,33208
Fis-150070,Eumetazoa,clade,6072
Fis-150070,Bilateria,clade,33213
Fis-150070,Deuterostomia,clade,33511
Fis-150070,Chordata,phylum,7711
Fis-150070,Craniata,subphylum,89593
Fis-150070,Vertebrata,clade,7742
Fis-150070,Gnathostomata,clade,7776
Fis-150070,Teleostomi,clade,117570
Fis-150070,Euteleostomi,clade,117571
Fis-150070,Actinopterygii,superclass,7898
Fis-150070,Actinopteri,class,186623
Fis-150070,Neopterygii,subclass,41665
Fis-150070,Teleostei,infraclass,32443
Fis-150070,Osteoglossocephalai,clade,1489341
Fis-150070,Clupeocephala,no rank,186625
Fis-150070,Euteleosteomorpha,cohort,1489388
Fis-150070,Neoteleostei,clade,123365
Fis-150070,Eurypterygia,clade,123366
Fis-150070,Ctenosquamata,clade,123367
Fis-150070,Acanthomorphata,clade,123368
Fis-150070,Euacanthomorphacea,clade,123369
Fis-150070,Percomorphaceae,clade,1489872
Fis-150070,Eupercaria,clade,1489922
Fis-150070,Perciformes,order,8111
Fis-150070,Cottioidei,suborder,8100
Fis-150070,Cottales,infraorder,1490021
Fis-150070,Agonidae,family,30972
Fis-150070,Hemitripterinae,subfamily,1545924
Fis-150070,Hemitripterus,genus,8093
Fis-150070,Hemitripterus americanus,species,8094
Fis-24671,cellular organisms,no rank,131567
Fis-24671,Eukaryota,superkingdom,2759
Fis-24671,Opisthokonta,clade,33154
Fis-24671,Metazoa,kingdom,33208
Fis-24671,Eumetazoa,clade,6072
Fis-24671,Bilateria,clade,33213
Fis-24671,Deuterostomia,clade,33511
Fis-24671,Chordata,phylum,7711
Fis-24671,Craniata,subphylum,89593
Fis-24671,Vertebrata,clade,7742
Fis-24671,Gnathostomata,clade,7776
Fis-24671,Teleostomi,clade,117570
Fis-24671,Euteleostomi,clade,117571
Fis-24671,Actinopterygii,superclass,7898
Fis-24671,Actinopteri,class,186623
Fis-24671,Neopterygii,subclass,41665
Fis-24671,Teleostei,infraclass,32443
Fis-24671,Osteoglossocephalai,clade,1489341
Fis-24671,Clupeocephala,no rank,186625
Fis-24671,Euteleosteomorpha,cohort,1489388
Fis-24671,Neoteleostei,clade,123365
Fis-24671,Eurypterygia,clade,123366
Fis-24671,Ctenosquamata,clade,123367
Fis-24671,Acanthomorphata,clade,123368
Fis-24671,Euacanthomorphacea,clade,123369
Fis-24671,Percomorphaceae,clade,1489872
Fis-24671,Eupercaria,clade,1489922
Fis-24671,Perciformes,order,8111
Fis-24671,Cottioidei,suborder,8100
Fis-24671,Cottales,infraorder,1490021
Fis-24671,Agonidae,family,30972
Fis-24671,Hemitripterinae,subfamily,1545924
Fis-24671,Hemitripterus,genus,8093
Fis-24671,Hemitripterus bolini,species,470227
Fis-28186,cellular organisms,no rank,131567
Fis-28186,Eukaryota,superkingdom,2759
Fis-28186,Opisthokonta,clade,33154
Fis-28186,Metazoa,kingdom,33208
Fis-28186,Eumetazoa,clade,6072
Fis-28186,Bilateria,clade,33213
Fis-28186,Deuterostomia,clade,33511
Fis-28186,Chordata,phylum,7711
Fis-28186,Craniata,subphylum,89593
Fis-28186,Vertebrata,clade,7742
Fis-28186,Gnathostomata,clade,7776
Fis-28186,Teleostomi,clade,117570
Fis-28186,Euteleostomi,clade,117571
Fis-28186,Actinopterygii,superclass,7898
Fis-28186,Actinopteri,class,186623
Fis-28186,Neopterygii,subclass,41665
Fis-28186,Teleostei,infraclass,32443
Fis-28186,Osteoglossocephalai,clade,1489341
Fis-28186,Clupeocephala,no rank,186625
Fis-28186,Euteleosteomorpha,cohort,1489388
Fis-28186,Neoteleostei,clade,123365
Fis-28186,Eurypterygia,clade,123366
Fis-28186,Ctenosquamata,clade,123367
Fis-28186,Acanthomorphata,clade,123368
Fis-28186,Euacanthomorphacea,clade,123369
Fis-28186,Percomorphaceae,clade,1489872
Fis-28186,Eupercaria,clade,1489922
Fis-28186,Perciformes,order,8111
Fis-28186,Cottioidei,suborder,8100
Fis-28186,Cottales,infraorder,1490021
Fis-28186,Agonidae,family,30972
Fis-28186,Hemitripterinae,subfamily,1545924
Fis-28186,Hemitripterus,genus,8093
Fis-28186,Hemitripterus villosus,species,255551
Fis-25701,cellular organisms,no rank,131567
Fis-25701,Eukaryota,superkingdom,2759
Fis-25701,Opisthokonta,clade,33154
Fis-25701,Metazoa,kingdom,33208
Fis-25701,Eumetazoa,clade,6072
Fis-25701,Bilateria,clade,33213
Fis-25701,Deuterostomia,clade,33511
Fis-25701,Chordata,phylum,7711
Fis-25701,Craniata,subphylum,89593
Fis-25701,Vertebrata,clade,7742
Fis-25701,Gnathostomata,clade,7776
Fis-25701,Teleostomi,clade,117570
Fis-25701,Euteleostomi,clade,117571
Fis-25701,Actinopterygii,superclass,7898
Fis-25701,Actinopteri,class,186623
Fis-25701,Neopterygii,subclass,41665
Fis-25701,Teleostei,infraclass,32443
Fis-25701,Osteoglossocephalai,clade,1489341
Fis-25701,Clupeocephala,no rank,186625
Fis-25701,Euteleosteomorpha,cohort,1489388
Fis-25701,Neoteleostei,clade,123365
Fis-25701,Eurypterygia,clade,123366
Fis-25701,Ctenosquamata,clade,123367
Fis-25701,Acanthomorphata,clade,123368
Fis-25701,Euacanthomorphacea,clade,123369
Fis-25701,Percomorphaceae,clade,1489872
Fis-25701,Eupercaria,clade,1489922
Fis-25701,Chaetodontiformes,order,1545895
Fis-25701,Chaetodontidae,family,30828
Fis-25701,Heniochus,genus,109916
Fis-25701,Heniochus acuminatus,species,109917
Fis-31454,cellular organisms,no rank,131567
Fis-31454,Eukaryota,superkingdom,2759
Fis-31454,Opisthokonta,clade,33154
Fis-31454,Metazoa,kingdom,33208
Fis-31454,Eumetazoa,clade,6072
Fis-31454,Bilateria,clade,33213
Fis-31454,Deuterostomia,clade,33511
Fis-31454,Chordata,phylum,7711
Fis-31454,Craniata,subphylum,89593
Fis-31454,Vertebrata,clade,7742
Fis-31454,Gnathostomata,clade,7776
Fis-31454,Teleostomi,clade,117570
Fis-31454,Euteleostomi,clade,117571
Fis-31454,Actinopterygii,superclass,7898
Fis-31454,Actinopteri,class,186623
Fis-31454,Neopterygii,subclass,41665
Fis-31454,Teleostei,infraclass,32443
Fis-31454,Osteoglossocephalai,clade,1489341
Fis-31454,Clupeocephala,no rank,186625
Fis-31454,Euteleosteomorpha,cohort,1489388
Fis-31454,Neoteleostei,clade,123365
Fis-31454,Eurypterygia,clade,123366
Fis-31454,Ctenosquamata,clade,123367
Fis-31454,Acanthomorphata,clade,123368
Fis-31454,Euacanthomorphacea,clade,123369
Fis-31454,Percomorphaceae,clade,1489872
Fis-31454,Eupercaria,clade,1489922
Fis-31454,Chaetodontiformes,order,1545895
Fis-31454,Chaetodontidae,family,30828
Fis-31454,Heniochus,genus,109916
Fis-31454,Heniochus chrysostomus,species,109925
Fis-32521,cellular organisms,no rank,131567
Fis-32521,Eukaryota,superkingdom,2759
Fis-32521,Opisthokonta,clade,33154
Fis-32521,Metazoa,kingdom,33208
Fis-32521,Eumetazoa,clade,6072
Fis-32521,Bilateria,clade,33213
Fis-32521,Deuterostomia,clade,33511
Fis-32521,Chordata,phylum,7711
Fis-32521,Craniata,subphylum,89593
Fis-32521,Vertebrata,clade,7742
Fis-32521,Gnathostomata,clade,7776
Fis-32521,Teleostomi,clade,117570
Fis-32521,Euteleostomi,clade,117571
Fis-32521,Actinopterygii,superclass,7898
Fis-32521,Actinopteri,class,186623
Fis-32521,Neopterygii,subclass,41665
Fis-32521,Teleostei,infraclass,32443
Fis-32521,Osteoglossocephalai,clade,1489341
Fis-32521,Clupeocephala,no rank,186625
Fis-32521,Euteleosteomorpha,cohort,1489388
Fis-32521,Neoteleostei,clade,123365
Fis-32521,Eurypterygia,clade,123366
Fis-32521,Ctenosquamata,clade,123367
Fis-32521,Acanthomorphata,clade,123368
Fis-32521,Euacanthomorphacea,clade,123369
Fis-32521,Percomorphaceae,clade,1489872
Fis-32521,Eupercaria,clade,1489922
Fis-32521,Chaetodontiformes,order,1545895
Fis-32521,Chaetodontidae,family,30828
Fis-32521,Heniochus,genus,109916
Fis-32521,Heniochus diphreutes,species,215362
Fis-35097,cellular organisms,no rank,131567
Fis-35097,Eukaryota,superkingdom,2759
Fis-35097,Opisthokonta,clade,33154
Fis-35097,Metazoa,kingdom,33208
Fis-35097,Eumetazoa,clade,6072
Fis-35097,Bilateria,clade,33213
Fis-35097,Deuterostomia,clade,33511
Fis-35097,Chordata,phylum,7711
Fis-35097,Craniata,subphylum,89593
Fis-35097,Vertebrata,clade,7742
Fis-35097,Gnathostomata,clade,7776
Fis-35097,Teleostomi,clade,117570
Fis-35097,Euteleostomi,clade,117571
Fis-35097,Actinopterygii,superclass,7898
Fis-35097,Actinopteri,class,186623
Fis-35097,Neopterygii,subclass,41665
Fis-35097,Teleostei,infraclass,32443
Fis-35097,Osteoglossocephalai,clade,1489341
Fis-35097,Clupeocephala,no rank,186625
Fis-35097,Euteleosteomorpha,cohort,1489388
Fis-35097,Neoteleostei,clade,123365
Fis-35097,Eurypterygia,clade,123366
Fis-35097,Ctenosquamata,clade,123367
Fis-35097,Acanthomorphata,clade,123368
Fis-35097,Euacanthomorphacea,clade,123369
Fis-35097,Percomorphaceae,clade,1489872
Fis-35097,Eupercaria,clade,1489922
Fis-35097,Chaetodontiformes,order,1545895
Fis-35097,Chaetodontidae,family,30828
Fis-35097,Heniochus,genus,109916
Fis-35097,Heniochus intermedius,species,1737030
Fis-31455,cellular organisms,no rank,131567
Fis-31455,Eukaryota,superkingdom,2759
Fis-31455,Opisthokonta,clade,33154
Fis-31455,Metazoa,kingdom,33208
Fis-31455,Eumetazoa,clade,6072
Fis-31455,Bilateria,clade,33213
Fis-31455,Deuterostomia,clade,33511
Fis-31455,Chordata,phylum,7711
Fis-31455,Craniata,subphylum,89593
Fis-31455,Vertebrata,clade,7742
Fis-31455,Gnathostomata,clade,7776
Fis-31455,Teleostomi,clade,117570
Fis-31455,Euteleostomi,clade,117571
Fis-31455,Actinopterygii,superclass,7898
Fis-31455,Actinopteri,class,186623
Fis-31455,Neopterygii,subclass,41665
Fis-31455,Teleostei,infraclass,32443
Fis-31455,Osteoglossocephalai,clade,1489341
Fis-31455,Clupeocephala,no rank,186625
Fis-31455,Euteleosteomorpha,cohort,1489388
Fis-31455,Neoteleostei,clade,123365
Fis-31455,Eurypterygia,clade,123366
Fis-31455,Ctenosquamata,clade,123367
Fis-31455,Acanthomorphata,clade,123368
Fis-31455,Euacanthomorphacea,clade,123369
Fis-31455,Percomorphaceae,clade,1489872
Fis-31455,Eupercaria,clade,1489922
Fis-31455,Chaetodontiformes,order,1545895
Fis-31455,Chaetodontidae,family,30828
Fis-31455,Heniochus,genus,109916
Fis-31455,Heniochus monoceros,species,466131
Fis-35229,cellular organisms,no rank,131567
Fis-35229,Eukaryota,superkingdom,2759
Fis-35229,Opisthokonta,clade,33154
Fis-35229,Metazoa,kingdom,33208
Fis-35229,Eumetazoa,clade,6072
Fis-35229,Bilateria,clade,33213
Fis-35229,Deuterostomia,clade,33511
Fis-35229,Chordata,phylum,7711
Fis-35229,Craniata,subphylum,89593
Fis-35229,Vertebrata,clade,7742
Fis-35229,Gnathostomata,clade,7776
Fis-35229,Teleostomi,clade,117570
Fis-35229,Euteleostomi,clade,117571
Fis-35229,Actinopterygii,superclass,7898
Fis-35229,Actinopteri,class,186623
Fis-35229,Neopterygii,subclass,41665
Fis-35229,Teleostei,infraclass,32443
Fis-35229,Osteoglossocephalai,clade,1489341
Fis-35229,Clupeocephala,no rank,186625
Fis-35229,Euteleosteomorpha,cohort,1489388
