class,stressor,taxon,mean_vuln,sd_vuln,n_spp_known,n_spp,n_prob
aves,storm_disturbance,seabirds,0.41153543585812097,0.0402799616644702,466,466,410
aves,water_temp,seabirds,0.09312570286345835,0.004133623495131149,466,466,410
aves,wildlife_strike,seabirds,0.35133864605527343,0.0862624943644439,466,466,410
bivalvia,air_temp,molluscs,0.09360087112302708,0.12015709965568294,29,29,11
bivalvia,eutrophication_nutrient_pollution,molluscs,0.47949145246253905,0.023233996940738744,29,29,29
bivalvia,inorganic_pollution,molluscs,0.4915649709750698,0.023808546822281368,29,29,29
bivalvia,salinity,molluscs,0.39062087395983924,0.030092406697927402,29,29,29
bivalvia,water_temp,molluscs,0.2596612316266355,0.026220353904866513,29,29,29
cephalopoda,biomass_removal,cephalopods,0.6550918789215845,0.022859795398472604,758,758,76
cephalopoda,bycatch,cephalopods,0.24330494197927577,0.09037263922480064,758,758,76
cephalopoda,entanglement_macroplastic,cephalopods,0.12131930912910019,0.08336925713486171,758,758,76
cephalopoda,eutrophication_nutrient_pollution,cephalopods,0.4179148187765448,0.044353407885648344,758,758,76
cephalopoda,inorganic_pollution,cephalopods,0.3863451281180948,0.02860366810542071,758,758,76
cephalopoda,noise_pollution,cephalopods,0.19591175496576552,0.008920820892566907,758,758,76
cephalopoda,oa,cephalopods,0.3858874455715163,0.01857237420474461,758,758,76
cephalopoda,oceanographic,cephalopods,0.29090953071870557,0.1033508396290838,758,758,76
cephalopoda,organic_pollution,cephalopods,0.38168066481339397,0.04251872966974427,758,758,76
cephalopoda,plastic_pollution_microplastic,cephalopods,0.2812845749833341,0.03651048022370958,758,758,76
cephalopoda,poisons_toxins,cephalopods,0.32533464127682293,0.053239708882415616,758,758,76
cephalopoda,salinity,cephalopods,0.37509070545117235,0.024723909743077817,758,758,76
cephalopoda,sedimentation,cephalopods,0.2738504491912692,0.05523659634968931,758,758,76
cephalopoda,slr,cephalopods,0.16970435969976358,0.06113865959651564,758,758,76
cephalopoda,storm_disturbance,cephalopods,0.06645749889944005,0.019979846630398406,758,758,76
cephalopoda,water_temp,cephalopods,0.3232634313564712,0.05547831185092909,758,758,76
echinoidea,eutrophication_nutrient_pollution,echinoderms,0.40010602953244434,0.01961765837863791,22,22,3
echinoidea,inorganic_pollution,echinoderms,0.4089958960914411,0.031448121703214295,22,22,3
echinoidea,oa,echinoderms,0.4287703246317709,0.010730351667166776,22,22,3
echinoidea,organic_pollution,echinoderms,0.3845144935470011,0.03476843718032919,22,22,3
echinoidea,plastic_pollution_microplastic,echinoderms,0.11741783724793572,0.04010789901024121,22,22,3
echinoidea,poisons_toxins,echinoderms,0.3221460642402129,0.024280020680083326,22,22,3
echinoidea,salinity,echinoderms,0.424158343493137,0.024163787906635044,22,22,3
echinoidea,sedimentation,echinoderms,0.16594667234567356,0.02198320721021226,22,22,3
elasmobranchii,air_temp,elasmobranchs,4.39577931082661e-4,0.006878113571736979,1229,1229,4
elasmobranchii,biomass_removal,elasmobranchs,0.8822180282838552,0.060217001014716415,1229,1229,378
elasmobranchii,bycatch,elasmobranchs,0.39160128971654756,0.03709370458518697,1229,1229,378
elasmobranchii,entanglement_macroplastic,elasmobranchs,0.3216000777338173,0.1781047611336711,1229,1229,847
elasmobranchii,eutrophication_nutrient_pollution,elasmobranchs,0.22563857737362808,0.024826876452592454,1229,1229,378
elasmobranchii,habitat_loss_degradation,elasmobranchs,0.07782369089856767,0.1689644652008924,1229,1229,5
elasmobranchii,inorganic_pollution,elasmobranchs,0.22229994759488128,0.025594998916237725,1229,1229,847
elasmobranchii,invasive_species,elasmobranchs,0.0025075640458133213,0.039236837146504965,1229,1229,4
elasmobranchii,light_pollution,elasmobranchs,0.0015264187866012567,0.023884118198038404,1229,1229,4
elasmobranchii,noise_pollution,elasmobranchs,0.040083792796350326,0.07444412945652998,1229,1229,152
elasmobranchii,oa,elasmobranchs,0.050736446800461174,0.004057154822510492,1229,1229,378
elasmobranchii,oceanographic,elasmobranchs,0.17824093522535187,0.11610341694543655,1229,1229,255
elasmobranchii,organic_pollution,elasmobranchs,0.37233231712178266,0.035418172162341215,1229,1229,847
elasmobranchii,plastic_pollution_microplastic,elasmobranchs,0.4016004247477007,0.030061327377393955,1229,1229,378
elasmobranchii,poisons_toxins,elasmobranchs,0.3507092690662482,0.028243302436951317,1229,1229,378
elasmobranchii,salinity,elasmobranchs,0.21106843924131022,0.037813980577466974,1229,1229,367
elasmobranchii,sedimentation,elasmobranchs,0.25506835903282865,0.041473625291354996,1229,1229,847
elasmobranchii,slr,elasmobranchs,0.02185987124313855,0.06255657953307023,1229,1229,25
elasmobranchii,storm_disturbance,elasmobranchs,0.08742158294420217,0.015794071325040043,1229,1229,371
elasmobranchii,water_temp,elasmobranchs,0.009926380820954884,0.03553702614106187,1229,1229,77
elasmobranchii,wildlife_strike,elasmobranchs,0.01651095702567657,0.06091108374194162,1229,1229,102
gastropoda,air_temp,molluscs,0.2240767924893861,0.08924931925462685,14,14,9
gastropoda,eutrophication_nutrient_pollution,molluscs,0.4418983657894734,0.02685871091752058,14,14,10
gastropoda,inorganic_pollution,molluscs,0.4185907828288152,0.041729110661292694,14,14,10
gastropoda,salinity,molluscs,0.31088267363667804,0.06915806625845373,14,14,10
gastropoda,water_temp,molluscs,0.26668767838615215,0.07352057520544344,14,14,10
holothuroidea,biomass_removal,echinoderms,0.6908592525397215,0.02304524691775704,19,19,1
holothuroidea,bycatch,echinoderms,0.24396198682774495,0.08647983864062081,19,19,1
holothuroidea,entanglement_macroplastic,echinoderms,0.10290308036379876,0.061567614101540886,19,19,1
holothuroidea,eutrophication_nutrient_pollution,echinoderms,0.5168403604941939,0.021438215713209707,19,19,1
holothuroidea,habitat_loss_degradation,echinoderms,0.3791211743242827,0.07782012097362503,19,19,1
holothuroidea,inorganic_pollution,echinoderms,0.4880592630033522,0.023232440304976253,19,19,1
holothuroidea,oa,echinoderms,0.43176903136082445,0.016855753672420724,19,19,1
holothuroidea,oceanographic,echinoderms,0.4124988343105942,0.012425076085415451,19,19,1
holothuroidea,organic_pollution,echinoderms,0.3918185933965137,0.02333654516983757,19,19,1
holothuroidea,plastic_pollution_microplastic,echinoderms,0.12633564172506745,0.04753431848233105,19,19,1
holothuroidea,poisons_toxins,echinoderms,0.33117527915187683,0.03280340852201165,19,19,1
holothuroidea,salinity,echinoderms,0.4365814062502832,0.01810568360166988,19,19,1
holothuroidea,sedimentation,echinoderms,0.3311748931831613,0.032803807469383994,19,19,1
holothuroidea,storm_disturbance,echinoderms,0.27140869170570053,0.01113754619632416,19,19,1
holothuroidea,water_temp,echinoderms,0.536256835682471,0.034021034432403376,19,19,1
malacostraca,air_temp,crustacea_arthropods,0.03742828779669451,0.11265142133548274,39,39,1
malacostraca,biomass_removal,crustacea_arthropods,0.6812841029416261,0.03718755795883151,39,39,34
malacostraca,bycatch,crustacea_arthropods,0.3408364010842936,0.06909672638007111,39,39,34
malacostraca,entanglement_macroplastic,crustacea_arthropods,0.15371877486744556,0.036847799048748964,39,39,34
malacostraca,eutrophication_nutrient_pollution,crustacea_arthropods,0.4098894105070032,0.031414817319780713,39,39,34
malacostraca,inorganic_pollution,crustacea_arthropods,0.46744114884002796,0.021130347260949006,39,39,34
malacostraca,light_pollution,crustacea_arthropods,0.17082846685645914,0.0059732190386709684,39,39,34
malacostraca,noise_pollution,crustacea_arthropods,0.18005583247841359,0.07679172134278697,39,39,33
malacostraca,oa,crustacea_arthropods,0.35952524570055633,0.05387669285984012,39,39,34
malacostraca,organic_pollution,crustacea_arthropods,0.43875636676485963,0.02535646017056885,39,39,34
malacostraca,plastic_pollution_microplastic,crustacea_arthropods,0.6001748894099537,0.12696151484590418,39,39,34
malacostraca,poisons_toxins,crustacea_arthropods,0.34284610434033386,0.03321906045193028,39,39,34
malacostraca,salinity,crustacea_arthropods,0.3606251685749252,0.03328193244329564,39,39,34
malacostraca,sedimentation,crustacea_arthropods,0.48777982968223355,0.04706684775357185,39,39,34
malacostraca,slr,crustacea_arthropods,0.026595132657111765,0.08053078198275253,39,39,1
malacostraca,water_temp,crustacea_arthropods,0.2954400071295134,0.05696168117589737,39,39,34
mammalia,air_temp,marine_mammals,0.11837538931601538,0.1166476826739615,116,116,7
mammalia,biomass_removal,marine_mammals,0.7379922664924813,0.06461198647526531,116,116,14
mammalia,bycatch,marine_mammals,0.5984320304599364,0.04735927602062135,116,116,14
mammalia,entanglement_macroplastic,marine_mammals,0.5724020273144531,0.05357746605538795,116,116,14
mammalia,eutrophication_nutrient_pollution,marine_mammals,0.10625843957176768,0.042007070040179076,116,116,13
mammalia,habitat_loss_degradation,marine_mammals,0.3720713129918781,0.16243084907461774,116,116,8
mammalia,inorganic_pollution,marine_mammals,0.1528643815252194,0.03947581803153236,116,116,14
mammalia,invasive_species,marine_mammals,0.3121487791354646,0.3068803141112037,116,116,7
mammalia,light_pollution,marine_mammals,0.20598206793098953,0.14367484019838633,116,116,12
mammalia,noise_pollution,marine_mammals,0.32903691908385396,0.13363149454031414,116,116,14
mammalia,oa,marine_mammals,0.12256211272200829,0.05014741747379056,116,116,14
mammalia,oceanographic,marine_mammals,0.046448253372071695,0.08739167866587226,116,116,2
mammalia,organic_pollution,marine_mammals,0.36757610925021394,0.0681500332370329,116,116,14
mammalia,plastic_pollution_microplastic,marine_mammals,0.10346974986122891,0.007770654523291664,116,116,14
mammalia,poisons_toxins,marine_mammals,0.056590893660293844,0.009208178836024601,116,116,14
mammalia,salinity,marine_mammals,0.0431706321512438,0.08129098717278736,116,116,2
mammalia,sedimentation,marine_mammals,0.036499037849585275,0.07363186346610795,116,116,5
mammalia,slr,marine_mammals,0.32098952210699405,0.10103435509572468,116,116,14
mammalia,storm_disturbance,marine_mammals,0.22209569793503214,0.056479977090416314,116,116,14
mammalia,water_temp,marine_mammals,0.17055712826443048,0.075283021673246,116,116,14
mammalia,wildlife_strike,marine_mammals,0.5230290181563835,0.08925374245188816,116,116,14
myxini,biomass_removal,fish,0.5648472056746807,0.006348879617664966,2,2,2
myxini,bycatch,fish,0.25009978097925023,0.002466588081953919,2,2,2
myxini,entanglement_macroplastic,fish,0.1195277412149183,0.0011453682525763688,2,2,2
myxini,eutrophication_nutrient_pollution,fish,0.0797228954089071,8.025452429285529e-4,2,2,2
myxini,inorganic_pollution,fish,0.23617081418733543,0.0023438061465473506,2,2,2
myxini,oa,fish,0.033234923126990217,3.320199021560833e-4,2,2,2
myxini,organic_pollution,fish,0.3545027788433553,0.003498279134041424,2,2,2
myxini,plastic_pollution_microplastic,fish,0.25751181608059587,0.0026129189452082048,2,2,2
myxini,poisons_toxins,fish,0.24710415803501612,0.002447311923972845,2,2,2
myxini,sedimentation,fish,0.1979951689238777,0.0019615865436524212,2,2,2
myxini,water_temp,fish,0.030036065716512687,2.91103968452056e-4,2,2,2
ophiuroidea,air_temp,echinoderms,0.014046058409406188,0.07564264952311517,30,30,1
ophiuroidea,biomass_removal,echinoderms,0.6948087223746736,0.008817344667090849,30,30,30
ophiuroidea,bycatch,echinoderms,0.1046698466909027,0.03348838589255975,30,30,30
ophiuroidea,entanglement_macroplastic,echinoderms,0.004509652764227937,0.024286031142308317,30,30,1
ophiuroidea,eutrophication_nutrient_pollution,echinoderms,0.5364435743101668,0.011205854376590236,30,30,30
ophiuroidea,habitat_loss_degradation,echinoderms,0.055378899656734586,9.308891546971626e-4,30,30,30
ophiuroidea,inorganic_pollution,echinoderms,0.4948669773392147,0.008450886912298838,30,30,30
ophiuroidea,oa,echinoderms,0.4290922322251497,0.009108060432279411,30,30,30
ophiuroidea,oceanographic,echinoderms,0.3981579277639787,0.05088282636278635,30,30,30
ophiuroidea,organic_pollution,echinoderms,0.40635013509584045,0.01193109268732469,30,30,30
ophiuroidea,plastic_pollution_microplastic,echinoderms,0.49692903707193753,0.023292713053889167,30,30,30
ophiuroidea,poisons_toxins,echinoderms,0.5148382250693052,0.019513244036370014,30,30,30
ophiuroidea,salinity,echinoderms,0.430201024314963,0.011798921571694744,30,30,30
ophiuroidea,sedimentation,echinoderms,0.5147842440825163,0.019655741386096978,30,30,30
ophiuroidea,slr,echinoderms,0.005852472166746001,0.03151747849482248,30,30,1
ophiuroidea,storm_disturbance,echinoderms,0.2699714631387341,0.005101178090251503,30,30,30
ophiuroidea,water_temp,echinoderms,0.4912136077796948,0.03692494980483997,30,30,30
polychaeta,air_temp,polychaetes,0.036641983225728265,0.0022465711958022244,1955,1955,1955
polychaeta,biomass_removal,polychaetes,0.7857613923576681,0.01904947012063618,1955,1955,1955
polychaeta,bycatch,polychaetes,0.0754368277558727,0.0010631641147686376,1955,1955,1955
polychaeta,eutrophication_nutrient_pollution,polychaetes,0.024351089347840485,7.372791114983386e-4,1955,1955,1955
polychaeta,inorganic_pollution,polychaetes,0.11186827108577194,0.0037190290770316987,1955,1955,1955
polychaeta,organic_pollution,polychaetes,0.16792134058066188,0.005581554048124517,1955,1955,1955
polychaeta,plastic_pollution_microplastic,polychaetes,0.3817524853334054,0.005381998081883986,1955,1955,1955
polychaeta,poisons_toxins,polychaetes,0.23478700372437605,0.007808484520810015,1955,1955,1955
polychaeta,sedimentation,polychaetes,0.23478740046760121,0.007807840551911462,1955,1955,1955
polychaeta,water_temp,polychaetes,0.028625289891223815,6.137035928825782e-4,1955,1955,1955
pycnogonida,biomass_removal,crustacea_arthropods,0.8720165895843358,0.029512821308742245,74,74,1
pycnogonida,bycatch,crustacea_arthropods,0.5233692578254611,0.05007432244173313,74,74,1
pycnogonida,eutrophication_nutrient_pollution,crustacea_arthropods,0.15474882599986328,0.005222737763594636,74,74,1
pycnogonida,habitat_loss_degradation,crustacea_arthropods,0.14399542899933726,0.004995301198205586,74,74,1
pycnogonida,inorganic_pollution,crustacea_arthropods,0.10239264502598837,0.006385534524006048,74,74,1
pycnogonida,oa,crustacea_arthropods,0.05147932764638114,0.0018002825469766001,74,74,1
pycnogonida,organic_pollution,crustacea_arthropods,0.2565042641501946,0.017479010542621652,74,74,1
pycnogonida,plastic_pollution_microplastic,crustacea_arthropods,0.271798598073081,0.008728911588521463,74,74,1
pycnogonida,poisons_toxins,crustacea_arthropods,0.14443675616320636,0.005154763212340642,74,74,1
pycnogonida,salinity,crustacea_arthropods,0.22081333405300696,0.00783307116827734,74,74,1
pycnogonida,sedimentation,crustacea_arthropods,0.14443667600019297,0.005155467671893042,74,74,1
pycnogonida,storm_disturbance,crustacea_arthropods,0.18213844983138172,0.013854643560084685,74,74,1
pycnogonida,water_temp,crustacea_arthropods,0.32959107896605555,0.026904555565423007,74,74,1
reptilia,air_temp,reptiles,0.016543788729296367,0.0484656219052537,83,83,1
reptilia,biomass_removal,reptiles,0.6969194623670582,0.024180632475483688,83,83,8
reptilia,bycatch,reptiles,0.6350944884162035,0.04164738507077963,83,83,8
reptilia,entanglement_macroplastic,reptiles,0.5915628907958378,0.08905804239716102,83,83,8
reptilia,eutrophication_nutrient_pollution,reptiles,0.10570340748755842,0.026196530895365215,83,83,68
reptilia,habitat_loss_degradation,reptiles,0.07106237371689868,0.08137467585817863,83,83,68
reptilia,inorganic_pollution,reptiles,0.19542436180676515,0.013478555101623803,83,83,8
reptilia,invasive_species,reptiles,0.16890781370428684,0.27433962506874654,83,83,8
reptilia,light_pollution,reptiles,0.11626369547353416,0.18949742777123288,83,83,8
reptilia,oa,reptiles,0.042629326509344694,0.006916786663230062,83,83,8
reptilia,organic_pollution,reptiles,0.3420319536324186,0.012598866351326584,83,83,8
reptilia,plastic_pollution_microplastic,reptiles,0.1071367903269183,0.006243580802235341,83,83,8
reptilia,poisons_toxins,reptiles,0.05825770622471843,0.002901543678569699,83,83,8
reptilia,sedimentation,reptiles,0.17334520997225672,0.03467531145032004,83,83,7
reptilia,slr,reptiles,0.08327069664730563,0.17513208670141678,83,83,8
reptilia,storm_disturbance,reptiles,0.29756135403244643,0.0644764099748843,83,83,8
reptilia,water_temp,reptiles,0.11523420394934702,0.040381328173250644,83,83,68
reptilia,wildlife_strike,reptiles,0.03532977964318414,0.11254064828614584,83,83,8
